"BHID";"XCOLLAR";"YCOLLAR";"ZCOLLAR";"DEPTH";"TYPE";"BHT";"SOCIETY";"ORDRE";"Date";"STR";"RIG";"Filon";"PROJECT";"ANNEE";"MOIS";"PAD";"CONTRACTOR";"SEQUENCE";"MACHINE";"START_DATE";"FINISH_DATE"
RM-80TailleAcEE1R34;537293.25;413545.31;624.66;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE1R35;537295.55;413547.05;624.917;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE1R36;537297.84;413548.79;625.001;0.5;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE1R37;537299.82;413550.06;624.843;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE1R38;537301.98;413551.92;624.233;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R1;537225.91;413507.55;624.168;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R2;537223.57;413505.92;624.259;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R3;537221.53;413503.49;624.649;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R4;537218.5;413501.67;625.177;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R5;537216.45;413500.81;625.684;2.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R6;537213.67;413499.29;625.751;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW2R7;537210.68;413498.72;624.088;2.6;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcCE8R14;537317.32;413564.2;661.206;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcCE8R17;537323.83;413569;661.206;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcCE8R18;537326.28;413570.59;661.206;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWE9R37;537198.73;413479.92;658.384;2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWE9R38;537201.19;413481.18;658.491;2.5;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWE9R39;537203.83;413482.67;658.638;2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWE9R40;537206.72;413484.31;658.789;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWE9R41;537208.78;413485.45;658.899;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R1;536949.31;413343.92;651.608;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R2;536946.8;413342.44;651.881;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R3;536944.19;413340.84;653.076;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R4;536941.89;413339.11;654.426;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R5;536939.45;413337.77;654.661;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R6;536936.88;413336.15;655.611;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R7;536934.34;413334.22;656.701;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R8;536930.87;413334.32;653.981;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5FR1;536927.95;413332.49;653.945;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5FR2;536925.81;413331.56;653.945;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5FR3;536924.41;413330.93;653.946;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5FR4;536922.15;413329.97;653.931;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5FR5;536920.05;413328.42;653.939;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5FR6;536917.83;413327.25;653.974;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R12;537250.98;413519.54;627.142;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R13;537253.54;413521.22;626.123;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R14;537256.33;413522.84;626.475;1.5;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R15;537258.69;413524.69;626.644;1.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R16;537261.06;413526.15;627.063;1.5;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R17;537263.87;413527.34;627.936;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R18;537266.53;413529.04;628.353;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R19;537269.34;413530.93;627.976;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R20;537272.12;413532.6;628.21;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R21;537274.74;413534.54;627.906;2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEE2R22;537277.3;413536.1;627.49;1.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R1;537220.69;413503.27;626.977;2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R2;537218.27;413501.72;627.674;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R3;537215.73;413500.42;628.166;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R4;537213.22;413498.96;628.531;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R5;537223.28;413505.1;626.835;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R6;537210.8;413496.88;628.468;2.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R7;537208.22;413495.8;628.624;2.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R8;537205.31;413494.75;628.951;2.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R9;537202.9;413493.27;628.628;2.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R10;537200.65;413491.82;628.437;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R11;537198.7;413490.03;628.477;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R12;537196.38;413488.24;628.438;2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW3R13;537193.55;413486.81;628.446;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R15;536924.49;413328.92;657.843;1.5;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R16;536921.77;413327.26;657.999;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R17;536919.82;413325.1;658.905;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R18;536917.56;413322.67;659.768;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R19;536915.18;413320.77;659.711;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R20;536912.84;413318.73;659.673;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R21;536910.65;413317.13;659.769;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R22;536907.57;413315.73;659.471;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleStSW5R23;536905.13;413314.65;659.791;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R1;536900.58;413336.63;631.22;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R2;536897.29;413335.06;631.247;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R3;536896.47;413330.01;630.848;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R4;536894.46;413329.03;630.675;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R5;536891.28;413326.93;630.224;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R6;536888.87;413325.51;629.867;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R7;536886.52;413324.03;629.646;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R8;536883.94;413322.33;629.617;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R9;536880.81;413321.12;628.225;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R10;536877.38;413319.88;627.349;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R11;536873.12;413320.37;627.32;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R12;536869.8;413319.39;626.089;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R13;536867.44;413318;625.649;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R14;536865.14;413316.67;625.293;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R15;536903.68;413337.63;631.259;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R16;536907.1;413338.66;631.272;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R17;536910.15;413339.64;631.193;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R18;536942;413351.97;629.266;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R19;536937.07;413351.03;629.593;0.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R20;536934.86;413350.1;629.72;0.5;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R21;536932.22;413348.7;630.574;0.5;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R22;536929.44;413347.16;631.403;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R23;536926.41;413346.12;631.527;0.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R24;536923.27;413344.89;631.675;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R25;536919.46;413343.31;631.737;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R26;536916.87;413342.2;631.601;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R27;536913.55;413341.06;631.218;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R28;536952.33;413356.57;633.926;1.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R29;536955.6;413357.81;635.208;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R30;536948.99;413355.1;633.081;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R31;536946.15;413353.86;629.977;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW3R32;536944.58;413352.98;629.323;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEP;537021.53;413392.93;603.5;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR1;537022.76;413393.73;603.5;2.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR2;537024.06;413395.18;603.5;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR3;537025.16;413396.15;603.5;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR4;537026.45;413397.06;603.5;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR5;537027.63;413397.8;603.5;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR6;537028.66;413398.49;603.5;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR7;537030.05;413399.42;603.5;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR8;537031.49;413400.31;603.5;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR9;537032.86;413401.11;603.5;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWP;537017.72;413391.23;603.1;2.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR1;537016.3;413390.6;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR2;537014.93;413390.04;603.1;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR3;537013.44;413389.62;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR4;537012.04;413389.03;603.1;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR5;537010.46;413388.31;603.1;2.5;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR6;537008.85;413387.69;603.1;2.5;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR7;537007.6;413387.21;603.1;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR8;537005.84;413386.65;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR9;537004.35;413386.23;603.1;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR10;537002.86;413385.84;603.1;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR11;537001.55;413385.66;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR10;537034.08;413401.87;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR11;537035.45;413402.65;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR12;537037.64;413404.44;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR13;537039.32;413405.53;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR14;537040.62;413406.31;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR15;537041.98;413407.21;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR16;537043.44;413408.18;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR17;537045.11;413409.05;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR18;537047.16;413410.15;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR19;537048.84;413411.22;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR20;537051.05;413412.67;603.5;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR21;537053;413413.45;603.5;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR22;537055.39;413414.72;603.5;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR12;537000.36;413385.1;603.1;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR13;536998.84;413384.56;603.1;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR14;536998.11;413383.82;603.1;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR15;536996.94;413383.08;603.1;1.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR16;536995.63;413382.42;603.1;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR17;536994.38;413381.94;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR18;536992.28;413381.03;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR19;536989.99;413380.03;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR20;536988.19;413379.15;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR21;536986.82;413378.54;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR22;536985.16;413377.77;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR23;536984.3;413377.34;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR24;536982.91;413376.78;603.1;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR25;536981.83;413376.23;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR26;536980.7;413375.83;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR27;536979.35;413375.33;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR28;536978.01;413374.7;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR29;536976.37;413373.99;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR30;536974.72;413373.11;603.1;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR31;536973.45;413372.25;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR32;536971.72;413371.05;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR33;536969.84;413370.32;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR34;536967.89;413369.62;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR35;536966.04;413369.01;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR36;536963.67;413368.34;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR37;536962.2;413367.35;603.1;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR38;536960.38;413366.55;603.1;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR39;536958.82;413365.56;603.1;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR40;536957.41;413364.79;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR41;536956.11;413364.14;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR42;536954.73;413363.57;603.1;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR43;536953.21;413362.93;603.1;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR44;536951.29;413362.02;603.1;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR45;536949.69;413361.07;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR46;536948.27;413360.34;603.1;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR47;536946.59;413359.89;603.1;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR23;537056.55;413415.54;603.5;2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR24;537057.94;413416.26;603.5;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR25;537059.3;413417.14;603.5;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR26;537060.66;413418.01;603.5;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR27;537062.03;413418.88;603.5;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR28;537063.39;413419.75;603.5;1.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR29;537064.75;413420.63;603.5;1.5;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR30;537066.12;413421.5;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR31;537067.48;413422.37;603.5;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR32;537068.84;413423.24;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR33;537070.21;413424.12;603.5;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR34;537071.57;413424.99;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR35;537072.93;413425.86;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR36;537074.29;413426.73;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR37;537075.66;413427.61;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR38;537077.02;413428.48;603.5;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR39;537078.38;413429.35;603.5;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrEFR40;537079.75;413430.22;603.5;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R3;536944.95;413347.93;651.16;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R4;536942.14;413346.46;651.289;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R5;536939.4;413345.33;651.721;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R6;536931.42;413340.92;654.613;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R7;536928.27;413339.88;655.443;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R8;536925.77;413338.62;655.863;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R9;536922.6;413336.79;655.864;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R10;536919.56;413335.76;656.197;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R11;536916.41;413334.93;656.594;1.6;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R12;536913.23;413334.04;655.259;1;RN;"3";;"1";;;;;;;;;;;;;
RM-60TailleAcWW10R13;536910.73;413333.15;653.715;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R1;537226.6;413506.96;627.977;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R2;537223.92;413504.79;628.762;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R3;537221.92;413502.88;629.513;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R4;537218.85;413501.15;630.215;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R5;537216.72;413499.85;630.711;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R6;537213.64;413497.9;631.159;2.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R7;537211.56;413496.56;631.175;2.3;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R8;537208.13;413495.17;631.075;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R9;537205.34;413494.16;631.179;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R10;537203.12;413492.71;631.278;2.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleAcEW4R11;537200.12;413491.02;631.301;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R1;536923.04;413344.07;633.271;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R2;536920.17;413343.17;632.864;0.6;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R3;536917.31;413341.61;633.636;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R4;536914.42;413340.44;633.894;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R5;536911.39;413339.16;634.019;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R6;536908.91;413338.14;634.085;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R7;536905.39;413337.11;634.048;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R8;536902.62;413336.18;634.028;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R9;536899.79;413335.08;633.861;1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R10;536896.95;413333.67;633.934;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R11;536894.43;413332.09;634.097;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R12;536891.63;413330.64;634.184;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R13;536889.29;413329.16;634.017;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R14;536886.34;413327.98;633.819;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R15;536882.67;413326.28;633.665;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R16;536879.85;413324.55;633.468;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-80TailleExW4R17;536877.83;413323.07;633.104;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR48;536944.49;413359.38;603.1;2.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrWFR49;536942.27;413359.05;603.1;2.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR1;536893.45;413340.67;603;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR2;536895.83;413342.03;603;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR3;536898.4;413343.41;603;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR4;536900.89;413344.68;603;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR1;536890.11;413338.92;603;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR2;536888.34;413338.2;603;0.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR3;536886.39;413337.41;603;0.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR4;536884.34;413336.11;603;0.5;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR5;536882.08;413334.5;603;0.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR5;536903.36;413345.76;603;1.9;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR6;536906;413346.75;603;1.2;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR7;536908.55;413347.76;603;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR8;536910.65;413348.81;603;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR9;536912.78;413350.13;603;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR10;536915.18;413351.66;603;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR11;536917.85;413353.18;603;1.1;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR12;536919.68;413354.24;603;1.3;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR13;536921.9;413355.5;603;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR14;536923.86;413356.32;603;1.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR15;536926.42;413357.71;603;1.4;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR16;536927.9;413358.62;603;1.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR17;536929.89;413359.72;603;0.5;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR18;536931.47;413360.53;603;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR19;536932.8;413361.2;603;0.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR20;536934.24;413361.91;603;0.7;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR21;536936.03;413362.75;603;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWEFR22;536938.12;413363.32;603;0.6;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR6;536881.29;413333.82;603;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR7;536879.17;413332.34;603;0.8;RN;"3";;"1";;;;;;;;;;;;;
RM-100TrAcWWFR8;536877.34;413330.88;603;1.6;RN;"3";;"1";;;;;;;;;;;;;
